return_id,order_id,product_id,category,return_date,return_reason,refund_amount,country
RET3107,ORD130776,PRD1033,Belts,2024-05-23,Better price found,86.54,Canada
RET3108,ORD130828,PRD1007,Bags,2024-07-15,Wrong size,128.67,United States
RET3109,ORD130835,PRD1029,Scarves,2024-08-28,Changed mind,113.0,United Kingdom
RET3110,ORD130840,PRD1032,Belts,2022-01-12,Changed mind,69.94,United States
RET3111,ORD130841,PRD1022,Watches,2022-12-28,Changed mind,111.06,United States
RET3112,ORD130862,PRD1002,Bags,2024-03-09,Changed mind,259.42,United States
RET3113,ORD130870,PRD1008,Bags,2024-04-06,Gift return,51.34,United States
RET3114,ORD130916,PRD1023,Sunglasses,2023-01-14,Wrong size,120.94,United States
RET3115,ORD130919,PRD1008,Bags,2023-01-01,Not as described,51.34,United States
RET3116,ORD130920,PRD1017,Watches,2023-12-02,Not as described,330.2,Australia
RET3117,ORD130920,PRD1015,Jewellery,2023-12-05,Not as described,33.82,Australia
RET3118,ORD130929,PRD1017,Watches,2024-06-11,Wrong size,330.2,United States
RET3119,ORD130936,PRD1031,Belts,2022-06-28,Changed mind,24.77,United Kingdom
RET3120,ORD130936,PRD1027,Sunglasses,2022-07-06,Defective item,35.64,United Kingdom
RET3121,ORD130955,PRD1022,Watches,2023-12-12,Better price found,111.06,Canada
RET3122,ORD130961,PRD1006,Bags,2023-07-09,Defective item,45.21,United States
RET3123,ORD131000,PRD1024,Sunglasses,2024-06-06,Changed mind,76.03,United States
RET3124,ORD131018,PRD1006,Bags,2022-04-26,Changed mind,45.21,United States
RET3125,ORD131045,PRD1021,Watches,2022-12-31,Wrong size,210.92,United States
RET3126,ORD131076,PRD1016,Jewellery,2022-11-09,Better price found,23.57,United States
RET3127,ORD131080,PRD1023,Sunglasses,2024-01-18,Defective item,120.94,United Kingdom
RET3128,ORD131086,PRD1025,Sunglasses,2024-10-10,Changed mind,69.07,United States
RET3129,ORD131102,PRD1017,Watches,2022-12-12,Not as described,330.2,Canada
RET3130,ORD131123,PRD1018,Watches,2023-09-14,Wrong size,289.08,United Kingdom
RET3131,ORD131137,PRD1019,Watches,2024-02-28,Wrong size,394.01,Canada
RET3132,ORD131143,PRD1003,Bags,2024-01-27,Changed mind,87.9,Canada
RET3133,ORD131149,PRD1020,Watches,2024-07-07,Wrong size,412.66,United States
RET3134,ORD131156,PRD1005,Bags,2024-11-13,Not as described,50.66,United States
RET3135,ORD131157,PRD1021,Watches,2023-09-25,Changed mind,210.92,United Kingdom
RET3136,ORD131164,PRD1003,Bags,2022-06-27,Wrong size,87.9,United States
RET3137,ORD131168,PRD1005,Bags,2024-10-28,Wrong size,50.66,Australia
RET3138,ORD131183,PRD1030,Scarves,2023-08-15,Changed mind,106.99,United States
RET3139,ORD131185,PRD1015,Jewellery,2023-08-16,Not as described,33.82,United States
RET3140,ORD131195,PRD1030,Scarves,2023-11-14,Gift return,106.99,Australia
RET3141,ORD131207,PRD1024,Sunglasses,2023-02-13,Wrong size,76.03,United States
RET3142,ORD131207,PRD1018,Watches,2023-01-30,Not as described,289.08,United States
RET3143,ORD131216,PRD1007,Bags,2022-12-02,Wrong size,128.67,United States
RET3144,ORD131220,PRD1015,Jewellery,2023-07-09,Better price found,33.82,United States
RET3145,ORD131240,PRD1004,Bags,2022-12-24,Defective item,136.77,United States
RET3146,ORD131247,PRD1006,Bags,2023-12-16,Wrong size,45.21,Canada
RET3147,ORD131265,PRD1013,Jewellery,2024-05-17,Changed mind,28.54,United Kingdom
RET3148,ORD131274,PRD1024,Sunglasses,2022-06-30,Wrong size,76.03,United States
RET3149,ORD131277,PRD1014,Jewellery,2024-05-31,Defective item,109.25,Australia
RET3150,ORD131279,PRD1001,Bags,2022-05-30,Changed mind,148.0,United States
RET3151,ORD131330,PRD1020,Watches,2023-03-24,Changed mind,412.66,United States
RET3152,ORD131337,PRD1008,Bags,2023-11-22,Wrong size,51.34,United States
RET3153,ORD131341,PRD1027,Sunglasses,2022-11-28,Gift return,35.64,United States
RET3154,ORD131361,PRD1003,Bags,2022-03-06,Defective item,87.9,United States
RET3155,ORD131407,PRD1013,Jewellery,2024-03-22,Wrong size,28.54,Canada
RET3156,ORD131408,PRD1007,Bags,2023-01-07,Defective item,128.67,Canada
RET3157,ORD131425,PRD1019,Watches,2023-06-17,Better price found,394.01,United Kingdom
RET3158,ORD131451,PRD1022,Watches,2022-10-03,Changed mind,111.06,United States
RET3159,ORD131453,PRD1003,Bags,2024-04-02,Changed mind,87.9,United Kingdom
RET3160,ORD131454,PRD1019,Watches,2023-12-12,Changed mind,394.01,United Kingdom
RET3161,ORD131499,PRD1006,Bags,2024-06-09,Defective item,45.21,Australia
RET3162,ORD131531,PRD1008,Bags,2024-08-23,Wrong size,51.34,United Kingdom
RET3163,ORD131533,PRD1018,Watches,2023-08-09,Changed mind,289.08,United Kingdom
RET3164,ORD131539,PRD1033,Belts,2022-12-11,Wrong size,86.54,Canada
RET3165,ORD131562,PRD1008,Bags,2023-12-31,Gift return,51.34,United Kingdom
RET3166,ORD131572,PRD1005,Bags,2022-11-10,Defective item,50.66,United States
RET3167,ORD131611,PRD1008,Bags,2022-04-16,Not as described,51.34,United States
RET3168,ORD131618,PRD1020,Watches,2023-01-17,Defective item,412.66,United States
RET3169,ORD131631,PRD1014,Jewellery,2022-06-18,Not as described,109.25,United Kingdom
RET3170,ORD131640,PRD1030,Scarves,2023-06-03,Gift return,106.99,Canada
RET3171,ORD131650,PRD1022,Watches,2022-12-07,Defective item,111.06,United Kingdom
RET3172,ORD131653,PRD1002,Bags,2022-09-24,Wrong size,259.42,United States
RET3173,ORD131661,PRD1020,Watches,2022-09-06,Wrong size,412.66,United States
RET3174,ORD131674,PRD1001,Bags,2023-11-09,Changed mind,148.0,United Kingdom
RET3175,ORD131676,PRD1021,Watches,2022-05-24,Not as described,210.92,United Kingdom
RET3176,ORD131685,PRD1002,Bags,2022-09-07,Defective item,259.42,Canada
RET3177,ORD131687,PRD1026,Sunglasses,2024-02-18,Gift return,148.49,United States
RET3178,ORD131697,PRD1008,Bags,2023-11-10,Better price found,51.34,United States
RET3179,ORD131731,PRD1016,Jewellery,2022-09-12,Defective item,23.57,United States
RET3180,ORD131744,PRD1002,Bags,2024-07-09,Changed mind,259.42,United Kingdom
RET3181,ORD131772,PRD1016,Jewellery,2022-12-16,Changed mind,23.57,United States
RET3182,ORD131793,PRD1003,Bags,2024-01-02,Wrong size,87.9,United States
RET3183,ORD131806,PRD1004,Bags,2023-06-03,Better price found,136.77,United States
RET3184,ORD131839,PRD1027,Sunglasses,2023-12-04,Changed mind,35.64,United Kingdom
RET3185,ORD131869,PRD1004,Bags,2023-12-31,Better price found,136.77,United States
RET3186,ORD131879,PRD1021,Watches,2022-03-21,Changed mind,210.92,United States
RET3187,ORD131883,PRD1007,Bags,2022-04-20,Not as described,128.67,United States
RET3188,ORD131884,PRD1016,Jewellery,2023-02-12,Changed mind,23.57,Canada
RET3189,ORD131924,PRD1022,Watches,2024-07-20,Defective item,111.06,United States
RET3190,ORD131954,PRD1024,Sunglasses,2023-08-21,Wrong size,76.03,Canada
RET3191,ORD131963,PRD1009,Jewellery,2024-04-20,Changed mind,25.56,United States
RET3192,ORD131980,PRD1015,Jewellery,2024-09-09,Defective item,33.82,United States
RET3193,ORD131998,PRD1021,Watches,2023-07-06,Defective item,210.92,Australia
RET3194,ORD131999,PRD1007,Bags,2023-06-16,Defective item,128.67,Australia
RET3195,ORD132004,PRD1015,Jewellery,2024-03-22,Wrong size,33.82,United Kingdom
RET3196,ORD132011,PRD1005,Bags,2022-12-02,Defective item,50.66,United States
RET3197,ORD132047,PRD1018,Watches,2024-11-05,Changed mind,289.08,United States
RET3198,ORD132098,PRD1006,Bags,2023-05-21,Wrong size,45.21,Canada
RET3199,ORD132105,PRD1008,Bags,2023-12-17,Changed mind,51.34,United States
RET3200,ORD132109,PRD1021,Watches,2022-07-20,Defective item,210.92,United States
RET3201,ORD132110,PRD1020,Watches,2024-03-21,Not as described,412.66,United States
RET3202,ORD132132,PRD1007,Bags,2022-04-02,Wrong size,128.67,United States
RET3203,ORD132159,PRD1025,Sunglasses,2023-11-24,Changed mind,69.07,United States
RET3204,ORD132168,PRD1031,Belts,2024-10-14,Better price found,24.77,United Kingdom
RET3205,ORD132200,PRD1024,Sunglasses,2022-09-09,Defective item,76.03,United States
RET3206,ORD132203,PRD1018,Watches,2024-08-14,Changed mind,289.08,Canada
RET3207,ORD132233,PRD1004,Bags,2022-11-25,Not as described,136.77,Australia
RET3208,ORD132257,PRD1021,Watches,2024-02-22,Changed mind,210.92,United States
RET3209,ORD132269,PRD1023,Sunglasses,2024-01-28,Gift return,120.94,United States
RET3210,ORD132275,PRD1025,Sunglasses,2024-01-08,Not as described,69.07,Australia
RET3211,ORD132301,PRD1019,Watches,2023-01-19,Better price found,394.01,Canada
RET3212,ORD132321,PRD1005,Bags,2024-07-28,Changed mind,50.66,United States
RET3213,ORD132328,PRD1008,Bags,2022-01-29,Not as described,51.34,United States
RET3214,ORD132374,PRD1002,Bags,2023-05-26,Gift return,259.42,Canada
RET3215,ORD132392,PRD1012,Jewellery,2022-11-08,Changed mind,157.31,Australia
RET3216,ORD132395,PRD1002,Bags,2022-02-16,Defective item,259.42,United States
RET3217,ORD132416,PRD1023,Sunglasses,2022-03-12,Defective item,120.94,United States
RET3218,ORD132419,PRD1024,Sunglasses,2023-10-06,Wrong size,76.03,Canada
RET3219,ORD132453,PRD1008,Bags,2024-06-07,Wrong size,51.34,United States
RET3220,ORD132494,PRD1021,Watches,2023-12-30,Better price found,210.92,United States
RET3221,ORD132516,PRD1008,Bags,2023-08-12,Not as described,51.34,United States
RET3222,ORD132518,PRD1028,Scarves,2024-09-16,Defective item,92.58,United States
RET3223,ORD132520,PRD1023,Sunglasses,2022-12-16,Changed mind,120.94,Canada
RET3224,ORD132547,PRD1027,Sunglasses,2022-06-03,Changed mind,35.64,United States
RET3225,ORD132550,PRD1013,Jewellery,2022-08-05,Not as described,28.54,United Kingdom
RET3226,ORD132557,PRD1010,Jewellery,2022-08-22,Not as described,91.88,United States
RET3227,ORD132559,PRD1031,Belts,2023-11-19,Changed mind,24.77,United Kingdom
RET3228,ORD132565,PRD1005,Bags,2024-02-20,Not as described,50.66,United Kingdom
RET3229,ORD132571,PRD1005,Bags,2022-03-02,Not as described,50.66,United Kingdom
RET3230,ORD132604,PRD1018,Watches,2023-08-31,Wrong size,289.08,Canada
RET3231,ORD132607,PRD1028,Scarves,2023-12-06,Better price found,92.58,United States
RET3232,ORD132642,PRD1023,Sunglasses,2023-01-02,Changed mind,120.94,United States
RET3233,ORD132651,PRD1020,Watches,2022-11-09,Defective item,412.66,United States
RET3234,ORD132664,PRD1021,Watches,2023-03-18,Gift return,210.92,Canada
RET3235,ORD132692,PRD1019,Watches,2022-11-11,Changed mind,394.01,United States
RET3236,ORD132703,PRD1017,Watches,2024-03-08,Defective item,330.2,Canada
RET3237,ORD132712,PRD1018,Watches,2023-04-18,Not as described,289.08,Canada
RET3238,ORD132735,PRD1007,Bags,2023-02-15,Changed mind,128.67,United States
RET3239,ORD132743,PRD1027,Sunglasses,2022-11-15,Wrong size,35.64,United Kingdom
RET3240,ORD132774,PRD1018,Watches,2022-06-25,Changed mind,289.08,United Kingdom
RET3241,ORD132797,PRD1014,Jewellery,2022-07-01,Defective item,109.25,United States
RET3242,ORD132797,PRD1017,Watches,2022-07-07,Changed mind,330.2,United States
RET3243,ORD132805,PRD1028,Scarves,2023-11-12,Changed mind,92.58,Canada
RET3244,ORD132817,PRD1018,Watches,2024-04-30,Not as described,289.08,Canada
RET3245,ORD132919,PRD1008,Bags,2023-01-05,Wrong size,51.34,United States
RET3246,ORD132991,PRD1001,Bags,2023-12-29,Not as described,148.0,United States
RET3247,ORD133001,PRD1019,Watches,2024-02-10,Changed mind,394.01,United Kingdom
RET3248,ORD133002,PRD1004,Bags,2022-08-17,Not as described,136.77,United States
RET3249,ORD133003,PRD1004,Bags,2023-03-14,Changed mind,136.77,United Kingdom
RET3250,ORD133011,PRD1005,Bags,2022-08-31,Wrong size,50.66,United Kingdom
RET3251,ORD133014,PRD1003,Bags,2022-10-24,Better price found,87.9,United States
RET3252,ORD133026,PRD1026,Sunglasses,2023-12-14,Defective item,148.49,United Kingdom
RET3253,ORD133035,PRD1006,Bags,2023-12-12,Changed mind,45.21,United States
RET3254,ORD133064,PRD1022,Watches,2023-05-06,Better price found,111.06,United States
RET3255,ORD133069,PRD1014,Jewellery,2024-09-19,Wrong size,109.25,United States
RET3256,ORD133088,PRD1003,Bags,2023-08-31,Changed mind,87.9,United States
RET3257,ORD133114,PRD1025,Sunglasses,2022-06-24,Changed mind,69.07,United States
RET3258,ORD133138,PRD1019,Watches,2024-07-26,Defective item,394.01,United States
RET3259,ORD133145,PRD1033,Belts,2022-07-19,Changed mind,86.54,United States
RET3260,ORD133152,PRD1015,Jewellery,2023-12-11,Not as described,33.82,United States
RET3261,ORD133192,PRD1033,Belts,2024-01-09,Defective item,86.54,United States
RET3262,ORD133228,PRD1017,Watches,2024-11-11,Wrong size,330.2,Australia
RET3263,ORD133231,PRD1001,Bags,2022-09-24,Wrong size,148.0,United Kingdom
RET3264,ORD133247,PRD1015,Jewellery,2024-07-28,Defective item,33.82,United States
RET3265,ORD133259,PRD1026,Sunglasses,2022-10-09,Defective item,148.49,United States
RET3266,ORD133274,PRD1014,Jewellery,2023-09-11,Wrong size,109.25,United States
RET3267,ORD133289,PRD1001,Bags,2022-12-09,Changed mind,148.0,Australia
RET3268,ORD133295,PRD1002,Bags,2024-10-24,Defective item,259.42,Australia
RET3269,ORD133303,PRD1013,Jewellery,2023-01-02,Not as described,28.54,United States
RET3270,ORD133305,PRD1003,Bags,2022-07-20,Defective item,87.9,United Kingdom
RET3271,ORD133392,PRD1026,Sunglasses,2023-12-05,Changed mind,148.49,United States
RET3272,ORD133417,PRD1005,Bags,2022-12-05,Gift return,50.66,United States
RET3273,ORD133420,PRD1026,Sunglasses,2023-04-22,Changed mind,148.49,Australia
RET3274,ORD133439,PRD1023,Sunglasses,2024-11-02,Wrong size,120.94,Canada
RET3275,ORD133459,PRD1005,Bags,2023-04-18,Wrong size,50.66,United States
RET3276,ORD133500,PRD1027,Sunglasses,2024-06-07,Not as described,35.64,Australia
RET3277,ORD133503,PRD1023,Sunglasses,2022-11-02,Better price found,120.94,Australia
RET3278,ORD133503,PRD1005,Bags,2022-11-08,Changed mind,50.66,Australia
RET3279,ORD133504,PRD1008,Bags,2022-09-02,Defective item,51.34,United States
RET3280,ORD133526,PRD1005,Bags,2022-12-19,Wrong size,50.66,Canada
RET3281,ORD133537,PRD1026,Sunglasses,2023-04-12,Gift return,148.49,Canada
RET3282,ORD133543,PRD1022,Watches,2023-11-10,Defective item,111.06,United Kingdom
RET3283,ORD133560,PRD1003,Bags,2024-10-26,Wrong size,87.9,United States
RET3284,ORD133583,PRD1015,Jewellery,2023-10-15,Changed mind,33.82,United Kingdom
RET3285,ORD133590,PRD1011,Jewellery,2022-03-10,Wrong size,79.96,United Kingdom
RET3286,ORD133598,PRD1017,Watches,2022-03-16,Wrong size,330.2,United States
RET3287,ORD133615,PRD1020,Watches,2023-03-15,Defective item,412.66,United States
RET3288,ORD133619,PRD1025,Sunglasses,2024-01-03,Changed mind,69.07,United Kingdom
RET3289,ORD133622,PRD1007,Bags,2024-01-06,Changed mind,128.67,United States
RET3290,ORD133630,PRD1003,Bags,2023-10-08,Changed mind,87.9,Australia
RET3291,ORD133657,PRD1031,Belts,2023-01-14,Gift return,24.77,Australia
RET3292,ORD133681,PRD1022,Watches,2022-12-20,Wrong size,111.06,United States
RET3293,ORD133688,PRD1006,Bags,2023-01-06,Better price found,45.21,United States
RET3294,ORD133688,PRD1026,Sunglasses,2023-01-03,Changed mind,148.49,United States
RET3295,ORD133720,PRD1002,Bags,2024-02-07,Changed mind,259.42,United States
RET3296,ORD133723,PRD1019,Watches,2023-06-15,Defective item,394.01,United States
RET3297,ORD133764,PRD1020,Watches,2023-06-17,Gift return,412.66,United States
RET3298,ORD133771,PRD1011,Jewellery,2022-07-04,Wrong size,79.96,Australia
RET3299,ORD133791,PRD1004,Bags,2023-01-12,Changed mind,136.77,United States
RET3300,ORD133795,PRD1019,Watches,2023-03-02,Wrong size,394.01,United States
RET3301,ORD133831,PRD1018,Watches,2023-12-07,Changed mind,289.08,United States
RET3302,ORD133846,PRD1007,Bags,2023-03-01,Changed mind,128.67,United Kingdom
RET3303,ORD133851,PRD1022,Watches,2024-01-26,Gift return,111.06,Canada
RET3304,ORD133866,PRD1025,Sunglasses,2023-11-24,Changed mind,69.07,United States
RET3305,ORD133948,PRD1027,Sunglasses,2024-01-03,Better price found,35.64,United Kingdom
RET3306,ORD133987,PRD1005,Bags,2023-12-25,Wrong size,50.66,Canada
RET3307,ORD134024,PRD1013,Jewellery,2024-01-10,Defective item,28.54,United States
RET3308,ORD134024,PRD1025,Sunglasses,2023-12-22,Not as described,69.07,United States
RET3309,ORD134034,PRD1024,Sunglasses,2023-12-22,Changed mind,76.03,United States
RET3310,ORD134075,PRD1024,Sunglasses,2022-12-06,Not as described,76.03,United States
RET3311,ORD134084,PRD1004,Bags,2024-04-14,Wrong size,136.77,United Kingdom
RET3312,ORD134143,PRD1008,Bags,2024-09-01,Not as described,51.34,United Kingdom
RET3313,ORD134190,PRD1003,Bags,2022-12-31,Changed mind,87.9,United Kingdom
RET3314,ORD134214,PRD1026,Sunglasses,2024-10-25,Defective item,148.49,United Kingdom
RET3315,ORD134248,PRD1017,Watches,2022-09-27,Wrong size,330.2,United States
RET3316,ORD134265,PRD1003,Bags,2023-06-09,Changed mind,87.9,United States
RET3317,ORD134297,PRD1001,Bags,2024-05-25,Wrong size,148.0,United States
RET3318,ORD134299,PRD1023,Sunglasses,2023-05-12,Wrong size,120.94,United States
RET3319,ORD134302,PRD1013,Jewellery,2022-12-24,Better price found,28.54,United States
RET3320,ORD134317,PRD1003,Bags,2024-10-04,Defective item,87.9,United States
RET3321,ORD134336,PRD1012,Jewellery,2023-11-30,Changed mind,157.31,United States
RET3322,ORD134341,PRD1014,Jewellery,2024-05-27,Wrong size,109.25,United States
RET3323,ORD134371,PRD1027,Sunglasses,2023-01-05,Changed mind,35.64,United Kingdom
RET3324,ORD134380,PRD1005,Bags,2022-01-25,Gift return,50.66,United Kingdom
RET3325,ORD134389,PRD1029,Scarves,2024-08-30,Not as described,113.0,United States
RET3326,ORD134393,PRD1013,Jewellery,2024-11-03,Wrong size,28.54,United States
RET3327,ORD134399,PRD1009,Jewellery,2022-08-30,Wrong size,25.56,United States
RET3328,ORD134413,PRD1011,Jewellery,2022-12-08,Defective item,79.96,United States
RET3329,ORD134458,PRD1018,Watches,2024-04-26,Defective item,289.08,United States
RET3330,ORD134469,PRD1020,Watches,2022-10-09,Wrong size,412.66,Australia
RET3331,ORD134474,PRD1006,Bags,2022-05-09,Wrong size,45.21,United Kingdom
RET3332,ORD134490,PRD1001,Bags,2023-03-02,Changed mind,148.0,United States
RET3333,ORD134496,PRD1032,Belts,2022-03-28,Wrong size,69.94,United States
RET3334,ORD134525,PRD1019,Watches,2022-04-11,Better price found,394.01,United States
RET3335,ORD134527,PRD1005,Bags,2023-12-28,Changed mind,50.66,United States
RET3336,ORD134558,PRD1022,Watches,2024-01-09,Gift return,111.06,United States
RET3337,ORD134605,PRD1005,Bags,2022-12-17,Changed mind,50.66,United States
RET3338,ORD134617,PRD1032,Belts,2024-08-05,Changed mind,69.94,Canada
RET3339,ORD134617,PRD1026,Sunglasses,2024-08-02,Defective item,148.49,Canada
RET3340,ORD134626,PRD1009,Jewellery,2024-02-06,Defective item,25.56,United States
RET3341,ORD134628,PRD1021,Watches,2022-07-04,Wrong size,210.92,Canada
RET3342,ORD134631,PRD1020,Watches,2023-11-30,Changed mind,412.66,United States
RET3343,ORD134668,PRD1010,Jewellery,2024-08-02,Wrong size,91.88,United States
RET3344,ORD134689,PRD1001,Bags,2024-06-04,Defective item,148.0,United States
RET3345,ORD134690,PRD1009,Jewellery,2024-08-15,Wrong size,25.56,United States
RET3346,ORD134704,PRD1026,Sunglasses,2023-01-06,Better price found,148.49,United States
RET3347,ORD134711,PRD1021,Watches,2023-12-01,Not as described,210.92,United Kingdom
RET3348,ORD134731,PRD1013,Jewellery,2024-04-17,Changed mind,28.54,Canada
RET3349,ORD134759,PRD1030,Scarves,2024-05-26,Wrong size,106.99,United Kingdom
RET3350,ORD134761,PRD1026,Sunglasses,2023-01-07,Changed mind,148.49,United States
RET3351,ORD134777,PRD1022,Watches,2022-05-13,Wrong size,111.06,United States
RET3352,ORD134794,PRD1006,Bags,2024-10-23,Not as described,45.21,United States
RET3353,ORD134794,PRD1003,Bags,2024-09-27,Not as described,87.9,United States
RET3354,ORD134802,PRD1026,Sunglasses,2023-12-06,Wrong size,148.49,Canada
RET3355,ORD134806,PRD1001,Bags,2024-01-10,Not as described,148.0,Australia
RET3356,ORD134845,PRD1022,Watches,2024-01-09,Not as described,111.06,Australia
